"","size_f","size.length.um.used.for.conversions","shape","polymer","particle.volume.um3","density.mg.um.3","organism.group","environment","bio.org","treatments","effect","effect_f","effect_10","exposure.duration.d","exposure.route","media.temp","lvl1_f","lvl2_f","dose.mg.L.master","sex","media.ph","media.sal.ppt","dose.particles.mL.master","effect.metric","functional.group","charge","zetapotential.mV","max.size.ingest.mm","acute.chronic_f","dose.mg.L.master.AF.noec","dose.particles.mL.master.AF.noec","dose.um3.mL.master","effect.score"
"5745","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Sex Hormones",0.2,"F",NA,NA,50.0987,"LOEC",NA,NA,NA,NA,"Chronic",0.4,100.1974,26231.6179791517,1
"5746","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Sex Hormones",0.002,"F",NA,NA,0.5787,"LOEC",NA,NA,NA,NA,"Chronic",0.004,1.1574,303.00661143972,1
"5747","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Sex Hormones",0.02,"F",NA,NA,5.5013,NA,NA,NA,NA,NA,"Chronic",NA,NA,2880.47394420828,1
"5748","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Sex Hormones",0.2,"F",NA,NA,50.0987,NA,NA,NA,NA,NA,"Chronic",NA,NA,26231.6179791517,1
"5749","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"N","N",0,60,"water",27,"Fitness","Reproduction",0.002,"F",NA,NA,0.5787,"NOEC",NA,NA,NA,NA,"Chronic",0.002,0.5787,303.00661143972,1
"5750","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Reproduction",0.02,"F",NA,NA,5.5013,"LOEC",NA,NA,NA,NA,"Chronic",0.04,11.0026,2880.47394420828,1
"5751","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Reproduction",0.2,"F",NA,NA,50.0987,NA,NA,NA,NA,NA,"Chronic",NA,NA,26231.6179791517,1
"5752","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"N","N",0,60,"water",27,"Fitness","Reproduction",0.002,"F",NA,NA,0.5787,"NOEC",NA,NA,NA,NA,"Chronic",0.002,0.5787,303.00661143972,1
"5753","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Reproduction",0.02,"F",NA,NA,5.5013,"LOEC",NA,NA,NA,NA,"Chronic",0.04,11.0026,2880.47394420828,1
"5754","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Reproduction",0.2,"F",NA,NA,50.0987,NA,NA,NA,NA,NA,"Chronic",NA,NA,26231.6179791517,1
"5755","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Sex Hormones",0.002,"F",NA,NA,0.5787,"LOEC",NA,NA,NA,NA,"Chronic",0.004,1.1574,303.00661143972,1
"5756","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Sex Hormones",0.02,"F",NA,NA,5.5013,NA,NA,NA,NA,NA,"Chronic",NA,NA,2880.47394420828,1
"5757","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Sex Hormones",0.2,"F",NA,NA,50.0987,NA,NA,NA,NA,NA,"Chronic",NA,NA,26231.6179791517,1
"5758","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"N","N",0,60,"water",27,"Fitness","Sex Hormones",0.002,"F",NA,NA,0.5787,NA,NA,NA,NA,NA,"Chronic",NA,NA,303.00661143972,1
"5759","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"N","N",0,60,"water",27,"Fitness","Sex Hormones",0.02,"F",NA,NA,5.5013,NA,NA,NA,NA,NA,"Chronic",NA,NA,2880.47394420828,1
"5760","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"N","N",0,60,"water",27,"Fitness","Sex Hormones",0.2,"F",NA,NA,50.0987,"HONEC",NA,NA,NA,NA,"Chronic",0.2,50.0987,26231.6179791517,1
"5761","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Reproduction",0.002,"F",NA,NA,0.5787,"LOEC",NA,NA,NA,NA,"Chronic",0.004,1.1574,303.00661143972,1
"5762","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"N","N",0,60,"water",27,"Fitness","Reproduction",0.02,"F",NA,NA,5.5013,NA,NA,NA,NA,NA,"Chronic",NA,NA,2880.47394420828,1
"5763","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Reproduction",0.2,"F",NA,NA,50.0987,NA,NA,NA,NA,NA,"Chronic",NA,NA,26231.6179791517,1
"5764","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Reproduction",0.002,"F",NA,NA,0.5787,"LOEC",NA,NA,NA,NA,"Chronic",0.004,1.1574,303.00661143972,1
"5765","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"Y","Y",1,60,"water",27,"Fitness","Reproduction",0.02,"F",NA,NA,5.5013,NA,NA,NA,NA,NA,"Chronic",NA,NA,2880.47394420828,1
"5766","1µm < 100µm",10,"sphere","PS",523.5987756,1.07e-09,"Fish","Marine","subcell",3,"N","N",0,60,"water",27,"Fitness","Reproduction",0.2,"F",NA,NA,50.0987,NA,NA,NA,NA,NA,"Chronic",NA,NA,26231.6179791517,1
"5767","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",10,NA,NA,NA,2110,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,36304218.7357,4
"5768","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",50,NA,NA,NA,8270,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,142291890.4949,4
"5769","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",100,NA,NA,NA,81200,"NOEC",NA,NA,NA,0.11487,"Chronic",100,81200,1397110218.644,4
"5770","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"Y","Y",1,21,"water",20,"Fitness","Reproduction",500,NA,NA,NA,253000,"LOEC",NA,NA,NA,0.11487,"Chronic",1000,506000,4353065090.11,4
"5771","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,NA,NA,NA,21,"water",20,"Fitness","Reproduction",45.4,NA,NA,NA,11400,"EC50",NA,NA,NA,0.11487,"Chronic",454,114000,196146015.918,4
"5772","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",10,NA,NA,NA,7290,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,125430215.4423,4
"5773","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",50,NA,NA,NA,23100,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,397453769.097,4
"5774","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",100,NA,NA,NA,45300,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,779422326.411,4
"5775","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",500,NA,NA,NA,113000,"HONEC",NA,NA,NA,0.11487,"Chronic",500,113000,1944254368.31,4
"5776","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,NA,NA,NA,21,"water",20,"Fitness","Reproduction",12.4,NA,NA,NA,9260,"EC10",NA,NA,NA,0.11487,"Chronic",12.4,9260,159325623.4562,4
"5777","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,NA,NA,NA,21,"water",20,"Fitness","Reproduction",236,NA,NA,NA,72900,"EC50",NA,NA,NA,0.11487,"Chronic",2360,729000,1254302154.423,4
"5778","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",10,NA,NA,NA,1820,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,31314539.3834,4
"5779","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",50,NA,NA,NA,20800,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,357880450.096,4
"5780","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",100,NA,NA,NA,44600,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,767378272.802,4
"5781","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Reproduction",500,NA,NA,NA,166000,"HONEC",NA,NA,NA,0.11487,"Chronic",500,166000,2856161284.42,4
"5782","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,NA,NA,NA,21,"water",20,"Fitness","Reproduction",23.6,NA,NA,NA,10700,"EC10",NA,NA,NA,0.11487,"Chronic",23.6,10700,184101962.309,4
"5783","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,NA,NA,NA,21,"water",20,"Fitness","Reproduction",122,NA,NA,NA,51300,"EC50",NA,NA,NA,0.11487,"Chronic",1220,513000,882657071.631,4
"5784","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",10,NA,NA,NA,2110,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,36304218.7357,6
"5785","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",50,NA,NA,NA,8270,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,142291890.4949,6
"5786","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",100,NA,NA,NA,81200,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,1397110218.644,6
"5787","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",500,NA,NA,NA,253000,"HONEC",NA,NA,NA,0.11487,"Chronic",500,253000,4353065090.11,6
"5788","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",10,NA,NA,NA,7290,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,125430215.4423,6
"5789","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",50,NA,NA,NA,23100,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,397453769.097,6
"5790","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",100,NA,NA,NA,45300,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,779422326.411,6
"5791","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",500,NA,NA,NA,113000,"HONEC",NA,NA,NA,0.11487,"Chronic",500,113000,1944254368.31,6
"5792","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",10,NA,NA,NA,1820,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,31314539.3834,6
"5793","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",50,NA,NA,NA,20800,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,357880450.096,6
"5794","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Mortality",100,NA,NA,NA,44600,"NOEC",NA,NA,NA,0.11487,"Chronic",100,44600,767378272.802,6
"5795","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"Y","Y",1,21,"water",20,"Fitness","Mortality",500,NA,NA,NA,166000,"LOEC",NA,NA,NA,0.11487,"Chronic",1000,332000,2856161284.42,6
"5796","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Growth",10,NA,NA,NA,2110,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,36304218.7357,3
"5797","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Growth",50,NA,NA,NA,8270,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,142291890.4949,3
"5798","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Growth",100,NA,NA,NA,81200,"NOEC",NA,NA,NA,0.11487,"Chronic",100,81200,1397110218.644,3
"5799","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",4,"Y","Y",1,21,"water",20,"Fitness","Growth",500,NA,NA,NA,253000,"LOEC",NA,NA,NA,0.11487,"Chronic",1000,506000,4353065090.11,3
"5800","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Growth",10,NA,NA,NA,7290,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,125430215.4423,3
"5801","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Growth",50,NA,NA,NA,23100,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,397453769.097,3
"5802","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Growth",100,NA,NA,NA,45300,"NOEC",NA,NA,NA,0.11487,"Chronic",100,45300,779422326.411,3
"5803","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",4,"Y","Y",1,21,"water",20,"Fitness","Growth",500,NA,NA,NA,113000,"LOEC",NA,NA,NA,0.11487,"Chronic",1000,226000,1944254368.31,3
"5804","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Growth",10,NA,NA,NA,1820,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,31314539.3834,3
"5805","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Growth",50,NA,NA,NA,20800,NA,NA,NA,NA,0.11487,"Chronic",NA,NA,357880450.096,3
"5806","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"N","N",0,21,"water",20,"Fitness","Growth",100,NA,NA,NA,44600,"NOEC",NA,NA,NA,0.11487,"Chronic",100,44600,767378272.802,3
"5807","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",4,"Y","Y",1,21,"water",20,"Fitness","Growth",500,NA,NA,NA,166000,"LOEC",NA,NA,NA,0.11487,"Chronic",1000,332000,2856161284.42,3
"5808","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,4
"5809","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,4
"5810","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"Y","Y",1,21,"water",20,"Fitness","Reproduction",45.5,NA,NA,NA,1973.476496,"LOEC",NA,NA,NA,0.11487,"Chronic",91,3946.952992,33955223.8770364,4
"5811","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,4
"5812","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"Y","Y",1,21,"water",20,"Fitness","Reproduction",236,NA,NA,NA,NA,"LOEC",NA,NA,NA,0.11487,"Chronic",472,NA,NA,4
"5813","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"Y","Y",1,21,"water",20,"Fitness","Reproduction",236,NA,NA,NA,NA,"LOEC",NA,NA,NA,0.11487,"Chronic",472,NA,NA,4
"5814","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",236,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",236,NA,NA,4
"5815","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",236,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",236,NA,NA,4
"5816","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"Y","Y",1,21,"water",20,"Fitness","Reproduction",122,NA,NA,NA,NA,"LOEC",NA,NA,NA,0.11487,"Chronic",244,NA,NA,4
"5817","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"Y","Y",1,21,"water",20,"Fitness","Reproduction",122,NA,NA,NA,NA,"LOEC",NA,NA,NA,0.11487,"Chronic",244,NA,NA,4
"5818","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",122,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",122,NA,NA,4
"5819","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",122,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",122,NA,NA,4
"5820","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,4
"5821","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,4
"5822","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"Y","Y",1,21,"water",20,"Fitness","Reproduction",45.5,NA,NA,NA,1973.476496,"LOEC",NA,NA,NA,0.11487,"Chronic",91,3946.952992,33955223.8770364,4
"5823","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,4
"5824","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",236,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",236,NA,NA,4
"5825","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"Y","Y",1,21,"water",20,"Fitness","Reproduction",236,NA,NA,NA,NA,"LOEC",NA,NA,NA,0.11487,"Chronic",472,NA,NA,4
"5826","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",236,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",236,NA,NA,4
"5827","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",236,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",236,NA,NA,4
"5828","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",122,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",122,NA,NA,4
"5829","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",122,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",122,NA,NA,4
"5830","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",122,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",122,NA,NA,4
"5831","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Reproduction",122,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",122,NA,NA,4
"5832","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,6
"5833","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,6
"5834","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,6
"5835","1µm < 100µm",59,"fragment","PVC",17205.79087,1.34e-09,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",45.5,NA,NA,NA,1973.476496,"HONEC",NA,NA,NA,0.11487,"Chronic",45.5,1973.476496,33955223.8770364,6
"5836","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",236,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",236,NA,NA,6
"5837","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",236,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",236,NA,NA,6
"5838","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",236,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",236,NA,NA,6
"5839","1µm < 100µm",59,"fragment","PUR",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",236,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",236,NA,NA,6
"5840","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"Y","Y",1,21,"water",20,"Fitness","Mortality",122,NA,NA,NA,NA,"LOEC",NA,NA,NA,0.11487,"Chronic",244,NA,NA,6
"5841","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"Y","Y",1,21,"water",20,"Fitness","Mortality",122,NA,NA,NA,NA,"LOEC",NA,NA,NA,0.11487,"Chronic",244,NA,NA,6
"5842","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",122,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",122,NA,NA,6
"5843","1µm < 100µm",59,"fragment","PLA",17205.79087,NA,"Crustacea","Freshwater","organism",1,"N","N",0,21,"water",20,"Fitness","Mortality",122,NA,NA,NA,NA,"HONEC",NA,NA,NA,0.11487,"Chronic",122,NA,NA,6
"5844","1nm < 100nm",1e-04,"sphere","PS",5.24e-13,1.07e-09,"Nematoda","Terrestrial","organism",6,"N","N",0,4,"media",NA,"Fitness","Reproduction",40,NA,NA,NA,7.14e+19,NA,NA,"negative",-46.92,NA,"Unavailable",NA,NA,37413600,4
"5845","1nm < 100nm",1e-04,"sphere","PS",5.24e-13,1.07e-09,"Nematoda","Terrestrial","organism",6,"N","N",0,4,"media",NA,"Fitness","Reproduction",80,NA,NA,NA,1.43e+20,"NOEC",NA,"negative",-46.92,NA,"Unavailable",80,1.43e+20,74932000,4
"5846","1nm < 100nm",1e-04,"sphere","PS",5.24e-13,1.07e-09,"Nematoda","Terrestrial","organism",6,"Y","Y",1,4,"media",NA,"Fitness","Reproduction",160,NA,NA,NA,2.86e+20,"LOEC",NA,"negative",-46.92,NA,"Unavailable",320,5.72e+20,149864000,4
"5847","1nm < 100nm",1e-04,"sphere","PS",5.24e-13,1.07e-09,"Nematoda","Terrestrial","organism",6,"Y","Y",1,4,"media",NA,"Fitness","Reproduction",320,NA,NA,NA,5.71e+20,NA,NA,"negative",-46.92,NA,"Unavailable",NA,NA,299204000,4
